,year,month,day,num_geo_posts,num_sent_posts,num_common_posts
206,2012,7,25,32105,33865,32028
207,2012,7,26,34578,36592,34485
208,2012,7,27,39878,42213,39779
209,2012,7,28,37472,39650,37363
210,2012,7,29,37109,39479,36998
211,2012,7,30,36555,38814,36472
212,2012,7,31,37374,39754,37279
213,2012,8,1,37179,39416,37074
214,2012,8,2,36690,39076,36592
215,2012,8,3,35630,38101,35542
216,2012,8,4,37992,40653,37866
217,2012,8,5,37825,40342,37706
218,2012,8,6,38159,40760,38054
219,2012,8,7,38681,41384,38598
220,2012,8,8,39029,41654,38931
221,2012,8,9,39585,42144,39453
222,2012,8,10,39885,42634,39767
223,2012,8,11,40099,42784,39991
224,2012,8,12,44178,47050,44066
225,2012,8,13,39402,42095,39296
226,2012,8,14,39692,42249,39578
227,2012,8,15,40943,43504,40816
228,2012,8,16,40619,43387,40519
229,2012,8,17,41575,44294,41468
230,2012,8,18,41714,44605,41617
231,2012,8,19,40999,43346,40892
232,2012,8,20,40551,43027,40446
233,2012,8,21,41287,43834,41182
234,2012,8,22,39819,42361,39736
235,2012,8,23,42478,45399,42376
236,2012,8,24,40885,43673,40785
237,2012,8,25,15821,16846,15785
238,2012,8,26,43466,46391,43352
239,2012,8,27,40526,43283,40422
240,2012,8,28,32018,34091,31944
241,2012,8,29,42776,45672,42659
242,2012,8,30,41659,44488,41557
243,2012,8,31,43251,46091,43153
244,2012,9,1,35249,37655,35132
245,2012,9,2,42736,45632,42608
246,2012,9,3,41618,44138,41492
247,2012,9,4,41546,44206,41437
248,2012,9,5,41432,44146,41327
249,2012,9,6,41414,44110,41314
250,2012,9,7,43573,46639,43474
251,2012,9,8,42009,44701,41888
252,2012,9,9,20841,21310,20776
253,2012,9,10,23004,23181,22937
254,2012,9,11,38194,40090,38103
255,2012,9,12,41646,44132,41532
256,2012,9,13,40975,43451,40858
257,2012,9,14,41345,44139,41237
258,2012,9,15,42551,45237,42429
259,2012,9,16,45383,48196,45264
260,2012,9,17,42297,44787,42173
261,2012,9,18,34194,36129,34093
262,2012,9,19,44342,47041,44228
263,2012,9,20,44358,46888,44201
264,2012,9,21,44317,47042,44175
265,2012,9,22,45734,48520,45595
266,2012,9,23,49700,52558,49533
267,2012,9,24,46041,48813,45904
268,2012,9,25,19611,20237,19561
269,2012,9,26,25656,25860,25575
270,2012,9,27,25726,25921,25640
271,2012,9,28,25288,25448,25203
272,2012,9,29,47368,50389,47239
273,2012,9,30,11655,12218,11611
274,2012,10,1,10723,12002,11025
275,2012,10,2,0,0,0
276,2012,10,3,0,0,0
277,2012,10,4,0,0,0
278,2012,10,5,0,0,0
279,2012,10,6,0,0,0
280,2012,10,7,0,0,0
281,2012,10,8,0,0,0
282,2012,10,9,0,0,0
283,2012,10,10,0,0,0
284,2012,10,11,0,0,0
285,2012,10,12,12,13,11
286,2012,10,13,0,0,0
287,2012,10,14,0,0,0
288,2012,10,15,1,1,1
289,2012,10,16,0,0,0
290,2012,10,17,1,1,1
291,2012,10,18,0,0,0
292,2012,10,19,0,0,0
293,2012,10,20,1,1,1
294,2012,10,21,0,0,0
295,2012,10,22,0,0,0
296,2012,10,23,0,0,0
297,2012,10,24,0,0,0
298,2012,10,25,66,70,66
299,2012,10,26,239,252,237
300,2012,10,27,26407,27697,26305
301,2012,10,28,59156,62409,58945
302,2012,10,29,58204,61510,58001
303,2012,10,30,37672,39970,37550
304,2012,10,31,356,374,351
305,2012,11,1,4453,4499,4441
306,2012,11,2,30495,30768,30414
307,2012,11,3,30624,30935,30524
308,2012,11,4,31749,32001,31631
309,2012,11,5,15009,15162,14948
310,2012,11,6,20071,21136,20003
311,2012,11,7,8526,8722,8501
312,2012,11,8,1392,1417,1388
313,2012,11,9,5243,5415,5227
314,2012,11,10,3693,3841,3679
315,2012,11,11,534,589,532
316,2012,11,12,294,330,294
317,2012,11,13,298,328,297
318,2012,11,14,281,301,277
319,2012,11,15,20305,21970,20236
320,2012,11,16,35230,37763,35113
321,2012,11,17,352,387,350
322,2012,11,18,507,571,504
323,2012,11,19,6599,6936,6583
324,2012,11,20,57098,60657,56918
325,2012,11,21,57305,60826,57115
326,2012,11,22,59605,63014,59405
327,2012,11,23,55419,59145,55259
328,2012,11,24,58201,61803,57973
329,2012,11,25,61855,65612,61625
330,2012,11,26,58937,62620,58743
331,2012,11,27,58089,61516,57903
332,2012,11,28,58495,61966,58293
333,2012,11,29,57251,60644,57049
334,2012,11,30,57489,61301,57289
335,2012,12,1,0,0,0
336,2012,12,2,0,0,0
337,2012,12,3,0,0,0
338,2012,12,4,0,0,0
339,2012,12,5,0,0,0
340,2012,12,6,0,0,0
341,2012,12,7,0,0,0
342,2012,12,8,0,0,0
343,2012,12,9,0,0,0
344,2012,12,10,0,0,0
345,2012,12,11,0,0,0
346,2012,12,12,0,0,0
347,2012,12,13,0,0,0
348,2012,12,14,0,0,0
349,2012,12,15,0,0,0
350,2012,12,16,0,0,0
351,2012,12,17,0,0,0
352,2012,12,18,0,0,0
353,2012,12,19,0,0,0
354,2012,12,20,0,0,0
355,2012,12,21,0,0,0
356,2012,12,22,0,0,0
357,2012,12,23,0,0,0
358,2012,12,24,0,0,0
359,2012,12,25,0,0,0
360,2012,12,26,0,0,0
361,2012,12,27,0,0,0
362,2012,12,28,0,0,0
363,2012,12,29,0,0,0
364,2012,12,30,0,0,0
365,2012,12,31,0,0,0
